FID,id,kenn,name,geom,start_measure,end_measure,value,unit,validated,nuclide,duration
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6822,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-26T21:00:00,2026-01-26T22:00:00,0.118,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6821,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-26T22:00:00,2026-01-26T23:00:00,0.114,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6820,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-26T23:00:00,2026-01-27T00:00:00,0.106,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-681f,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T00:00:00,2026-01-27T01:00:00,0.105,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-681e,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T01:00:00,2026-01-27T02:00:00,0.106,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-681d,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T02:00:00,2026-01-27T03:00:00,0.103,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-681c,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T03:00:00,2026-01-27T04:00:00,0.104,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-681b,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T04:00:00,2026-01-27T05:00:00,0.104,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-681a,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T05:00:00,2026-01-27T06:00:00,0.107,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6819,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T06:00:00,2026-01-27T07:00:00,0.102,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6818,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T07:00:00,2026-01-27T08:00:00,0.105,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6817,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T08:00:00,2026-01-27T09:00:00,0.102,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6816,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T09:00:00,2026-01-27T10:00:00,0.101,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6815,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T10:00:00,2026-01-27T11:00:00,0.098,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6814,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T11:00:00,2026-01-27T12:00:00,0.1,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6813,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T12:00:00,2026-01-27T13:00:00,0.1,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6812,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T13:00:00,2026-01-27T14:00:00,0.099,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6811,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T14:00:00,2026-01-27T15:00:00,0.102,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6810,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T15:00:00,2026-01-27T16:00:00,0.103,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-680f,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T16:00:00,2026-01-27T17:00:00,0.104,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-680e,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T17:00:00,2026-01-27T18:00:00,0.103,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-680d,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T18:00:00,2026-01-27T19:00:00,0.106,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-680c,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T19:00:00,2026-01-27T20:00:00,0.103,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-680b,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T20:00:00,2026-01-27T21:00:00,0.101,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-680a,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T21:00:00,2026-01-27T22:00:00,0.102,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6809,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T22:00:00,2026-01-27T23:00:00,0.102,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6808,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-27T23:00:00,2026-01-28T00:00:00,0.104,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6807,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T00:00:00,2026-01-28T01:00:00,0.109,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6806,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T01:00:00,2026-01-28T02:00:00,0.106,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6805,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T02:00:00,2026-01-28T03:00:00,0.105,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6804,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T03:00:00,2026-01-28T04:00:00,0.103,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6803,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T04:00:00,2026-01-28T05:00:00,0.104,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6802,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T05:00:00,2026-01-28T06:00:00,0.101,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6801,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T06:00:00,2026-01-28T07:00:00,0.107,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-6800,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T07:00:00,2026-01-28T08:00:00,0.101,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67ff,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T08:00:00,2026-01-28T09:00:00,0.102,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67fe,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T09:00:00,2026-01-28T10:00:00,0.104,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67fd,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T10:00:00,2026-01-28T11:00:00,0.1,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67fc,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T11:00:00,2026-01-28T12:00:00,0.105,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67fb,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T12:00:00,2026-01-28T13:00:00,0.103,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67fa,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T13:00:00,2026-01-28T14:00:00,0.104,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67f9,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T14:00:00,2026-01-28T15:00:00,0.105,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67f8,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T15:00:00,2026-01-28T16:00:00,0.104,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67f7,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T16:00:00,2026-01-28T17:00:00,0.107,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67f6,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T17:00:00,2026-01-28T18:00:00,0.1,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67f5,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T18:00:00,2026-01-28T19:00:00,0.103,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67f4,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T19:00:00,2026-01-28T20:00:00,0.102,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67f3,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T20:00:00,2026-01-28T21:00:00,0.104,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67f2,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T21:00:00,2026-01-28T22:00:00,0.105,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67f1,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T22:00:00,2026-01-28T23:00:00,0.105,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67f0,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-28T23:00:00,2026-01-29T00:00:00,0.107,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67ef,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-29T00:00:00,2026-01-29T01:00:00,0.103,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67ee,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-29T01:00:00,2026-01-29T02:00:00,0.108,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67ed,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-29T02:00:00,2026-01-29T03:00:00,0.111,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67ec,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-29T03:00:00,2026-01-29T04:00:00,0.114,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67eb,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-29T04:00:00,2026-01-29T05:00:00,0.121,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67ea,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-29T05:00:00,2026-01-29T06:00:00,0.12,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67e9,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-29T06:00:00,2026-01-29T07:00:00,0.112,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67e8,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-29T07:00:00,2026-01-29T08:00:00,0.112,µSv/h,1,Gamma-ODL-Brutto,1h
odlinfo_timeseries_odl_1h.fid-50d7254d_19c093e3b55_-67e7,DEZ1715,095741381,Lauf an der Pegnitz,POINT (49.52 11.27),2026-01-29T08:00:00,2026-01-29T09:00:00,0.111,µSv/h,1,Gamma-ODL-Brutto,1h
